650	147.04
651	1560.21
652	267.49
653	487.34
654	550.78
655	83.78
656	88.01
657	34.76
658	20.59
659	23.8
660	531.57
661	171.97
662	89.83
663	81.02
664	21.67
665	16.33
666	17.04
667	38.11
668	1013.06
669	243.4
670	160.9
671	179.86
672	719.84
673	132.31
674	103.43
675	72.04
676	21.11
677	8.53
678	6.6
679	8.88
680	9.07
681	10.17
682	8.47
683	5.48
684	5.52
685	8.19
686	4.65
687	10.44
688	8.4
689	7.08
690	9.03
691	13.32
692	15.32
693	755.39
694	269.29
695	117.77
696	113.33
697	35.97
698	16.25
699	12.66
700	13.17
701	16.2
702	49.3
703	1002.2
704	1083.96
705	229.24
706	271.72
707	86.91
708	21.24
709	12.23
710	7.54
711	4.63
712	4.22
713	6.91
714	1.82
715	6.69
716	3.55
717	78.11
718	167.76
719	33.17
720	37.25
721	20.59
722	13
723	10.06
724	188.77
725	645.99
726	102.25
727	105.2
728	61.57
729	14.94
730	6.06
731	7.63
732	3.45
733	4.27
734	4.47
735	6.59
736	4.56
737	1.61
738	5.43
739	-0.37
740	5.3
741	6.66
742	5.98
743	6.27
744	168.65
745	56.14
746	27.23
747	23.92
748	12.42
749	37.72
750	18.45
751	10.76
752	3.62
753	14.18
754	37.62
755	20.8
756	12.23
757	9.02
758	5.66
759	3.46
760	3.44
761	1.16
762	2.89
763	0.94
764	4.01
765	0.78
766	-0.36
767	1.59
768	2.4
769	1.32
770	1.47
771	4.04
772	6.58
773	1.8
774	4.12
775	4.46
776	4.25
777	2.41
778	9.7
779	5.73
780	1.38
781	4.42
782	2.14
783	3.65
784	3.98
785	6.33
786	3.5
787	0.66
788	0.5
789	2.71
790	3.39
791	1.12
792	6.01
793	1.14
794	5.58
795	8.49
796	4.85
797	-0.02
798	1.2
799	1.28
800	1.6
801	2.58
802	4.6
803	-1.33
804	2.99
805	1.73
806	4.12
807	1.24
808	2.35
809	11.61
810	5.81
811	1.75
812	9.66
813	6.02
814	7.41
815	5.55
816	6.07
817	4.27
818	4.92
819	4.04
820	2.77
821	3.48
822	1.58
823	1.05
824	7.03
825	1.92
826	3.58
827	5.55
828	0.01
829	6.54
830	10.29
831	17.11
832	4.57
833	5.65
834	3.97
835	2.47
836	2.61
837	7.18
838	57.15
839	22.74
840	10.94
841	4.26
842	10.6
843	7.34
844	1.12
845	4.7
846	4.47
847	3.57
848	2.14
849	10.13
850	35.21
851	8.87
852	5.84
853	0.15
854	0.24
855	1.05
856	4.65
857	3.18
858	1.81
859	9.44
860	20.63
861	3.67
862	3.09
863	1.32
864	13.61
865	12.48
866	24.26
867	6.68
868	6.61
869	9.36
870	2.97
871	2.27
872	2.7
873	2.92
874	-2.41
875	2.48
876	3.36
877	7.22
878	18.86
879	36.99
880	3.8
881	4.33
882	0.01
883	3.62
884	1.24
885	2.11
886	8.72
887	8.17
888	2.07
889	4.55
890	5.74
891	3.83
892	2.91
893	-2.48
894	3.1
895	2.33
896	1.39
897	3.29
898	3.38
899	3.02
900	1.27
901	4.65
902	4.37
903	2.01
904	2.94
905	1.03
906	5.34
907	0.52
908	4.81
909	3.66
910	1.4
911	3.99
912	-1.35
913	0.76
914	3.27
915	3.29
916	1.21
917	1.1
918	0.66
919	4.07
920	5.53
921	3.89
922	2.69
923	2.8
924	3.75
925	-0.47
926	0.63
927	3.3
928	5.45
929	1.58
930	3.65
931	3.39
932	1.26
933	-0.91
934	3.06
935	2.96
936	1.6
937	3.76
938	2.61
939	1.88
940	2.56
941	0.6
942	4.06
943	3.1
944	1.99
945	0.29
946	2.68
947	2.15
948	9.21
949	0.9
950	1.82
951	1.11
952	-0.3
953	0.66
954	3.23
955	4.57
956	5.13
957	1.41
958	6.85
959	1.03
960	1.67
961	4.27
962	-0.39
963	2.69
964	0.84
965	4.16
966	0.85
967	0.07
968	4.62
969	4.83
970	0.77
971	2.75
972	6.12
973	0.78
974	0.36
975	5.16
976	3.01
977	7.49
978	3.73
979	3.51
980	2.15
981	1.54
982	4.92
983	1.56
984	-0.04
985	3.64
986	1.41
987	-0.55
988	-0.06
989	2.72
990	1.74
991	3.57
992	2.57
993	-1.46
994	5.95
995	2
996	4.98
997	5.62
998	2.58
999	1.63
1000	2.6
